id,threat,lat,lon
626,2,-36.71090132694063,-72.7147750580488
627,2,-36.71124995016301,-72.70360182217124
628,2,-36.71159752747423,-72.69242839445572
629,2,-36.7119440588178,-72.68125477547525
630,2,-36.71228954413739,-72.67008096580292
631,2,-36.712633983376854,-72.65890696601186
632,2,-36.71297737648021,-72.64773277667524
633,3,-36.713319723391656,-72.63655839836636
634,3,-36.71366102405553,-72.6253838316585
635,2,-36.71400127841635,-72.61420907712505
636,2,-36.71434048641882,-72.60303413533946
637,3,-36.705090467486784,-73.16202617940006
638,4,-36.70548100599975,-73.1508597925891
639,3,-36.70587050066022,-73.13969319097404
640,3,-36.70625895140494,-73.1285263751255
641,2,-36.70664635817087,-73.11735934561422
642,0,-36.707032720895114,-73.10619210301097
643,0,-36.71121378629224,-72.98333853361974
644,2,-36.711587615671924,-72.97216877845929
645,4,-36.71196040020761,-72.96099881763332
646,3,-36.71233213983876,-72.94982865171357
647,2,-36.71270283450496,-72.93865828127184
648,2,-36.713072484146046,-72.92748770687997
649,2,-36.71344108870196,-72.91631692910991
650,2,-36.71380864811283,-72.90514594853366
651,2,-36.71417516231894,-72.89397476572329
652,2,-36.714540631260746,-72.8828033812509
653,2,-36.71490505487891,-72.8716317956887
654,2,-36.7152684331142,-72.86046000960894
655,3,-36.71563076590758,-72.84928802358397
656,3,-36.7159920532002,-72.83811583818616
657,2,-36.716352294933344,-72.82694345398795
658,2,-36.71671149104849,-72.81577087156185
659,2,-36.71706964148729,-72.80459809148047
660,2,-36.71742674619151,-72.79342511431645
661,2,-36.71778280510315,-72.78225194064247
662,2,-36.71813781816434,-72.77107857103131
663,2,-36.71849178531739,-72.75990500605582
664,2,-36.718844706504775,-72.74873124628887
665,2,-36.719196581669145,-72.73755729230345
666,2,-36.71954741075331,-72.72638314467255
667,2,-36.71989719370026,-72.71520880396929
668,2,-36.720245930453125,-72.7040342707668
669,2,-36.72059362095523,-72.69285954563827
670,2,-36.72094026515006,-72.681684629157
671,2,-36.721285862981276,-72.6705095218963
672,2,-36.721630414392685,-72.65933422442959
673,3,-36.72197391932829,-72.6481587373303
674,3,-36.72231637773224,-72.63698306117199
675,3,-36.72265778954887,-72.62580719652819
676,2,-36.722998154722674,-72.61463114397256
677,2,-36.7233374731983,-72.60345490407879
678,3,-36.714081495745916,-73.16251195849159
679,4,-36.714472161378666,-73.15134427752093
680,2,-36.714861782820414,-73.14017638164762
681,1,-36.71525036000787,-73.1290082714426
682,1,-36.71563789287797,-73.11783994747682
683,0,-36.7160243813678,-73.10667141032134
684,0,-36.719831811628424,-72.99497443901224
685,1,-36.72020680783045,-72.98380359447872
686,3,-36.72058075891022,-72.97263254361333
687,3,-36.72095366480701,-72.96146128698808
688,3,-36.72132552546024,-72.95028982517492
689,2,-36.72169634080951,-72.93911815874591
690,2,-36.722066110794565,-72.92794628827319
691,3,-36.72243483535535,-72.91677421432894
692,3,-36.722802514431955,-72.90560193748543
693,3,-36.72316914796465,-72.89442945831497
694,2,-36.72353473589386,-72.88325677738995
695,2,-36.72389927816019,-72.87208389528283
696,2,-36.7242627747044,-72.8609108125661
697,2,-36.724625225467435,-72.8497375298124
698,3,-36.724986630390404,-72.83856404759432
699,3,-36.72534698941456,-72.82739036648461
700,3,-36.72570630248136,-72.816216487056
701,3,-36.726064569532404,-72.80504240988138
702,2,-36.726421790509484,-72.79386813553363
703,2,-36.726777965354515,-72.78269366458572
704,2,-36.72713309400962,-72.77151899761067
705,2,-36.72748717641711,-72.7603441351816
706,2,-36.72784021251938,-72.74916907787164
707,2,-36.72819220225909,-72.73799382625403
708,2,-36.72854314557898,-72.72681838090205
709,2,-36.728893042422065,-72.71564274238902
710,2,-36.72924189273141,-72.70446691128838
711,3,-36.72958969645033,-72.69329088817359
712,2,-36.72993645352229,-72.68211467361817
713,2,-36.7302821638909,-72.67093826819573
714,2,-36.73062682749995,-72.65976167247992
715,2,-36.73097044429342,-72.64858488704445
716,2,-36.73131301421544,-72.6374079124631
717,3,-36.73165453721028,-72.62623074930971
718,2,-36.73199501322246,-72.6150533981582
719,2,-36.73233444219657,-72.60387585958252
720,2,-36.732672824077426,-72.59269813415666
721,3,-36.72346329764144,-73.1518289773554
722,1,-36.723853045893456,-73.14065978665295
723,1,-36.7242417495526,-73.12949038152044
724,1,-36.724629408555735,-73.11832076252914
725,1,-36.72501602283992,-73.1071509302503
726,2,-36.72540159234238,-73.09598088525533
727,3,-36.725786117000496,-73.08481062811566
728,2,-36.72616959675182,-73.07364015940283
729,0,-36.72655203153408,-73.06246947968839
730,1,-36.728824692410576,-72.9954410023852
731,1,-36.72919981067959,-72.9842688616695
732,3,-36.729573883487305,-72.9730965145273
733,4,-36.72994691077299,-72.96192396153073
734,3,-36.73031889247603,-72.95075120325211
735,3,-36.730689828535965,-72.93957824026373
736,3,-36.73105971889255,-72.92840507313795
737,3,-36.731428563485686,-72.91723170244725
738,3,-36.73179636225544,-72.90605812876414
739,3,-36.73216311514204,-72.89488435266122
740,2,-36.73252882208589,-72.88371037471111
741,2,-36.73289348302756,-72.87253619548655
742,2,-36.7332570979078,-72.86136181556029
743,2,-36.7336196666675,-72.85018723550517
744,3,-36.73398118924776,-72.83901245589414
745,4,-36.734341665589795,-72.82783747730012
746,3,-36.73470109563504,-72.81666230029619
747,3,-36.735059479325066,-72.80548692545541
748,2,-36.7354168166016,-72.79431135335098
749,2,-36.7357731074066,-72.78313558455609
750,2,-36.73612835168212,-72.77195961964408
751,3,-36.73648254937041,-72.76078345918826
752,3,-36.736835700413906,-72.74960710376207
753,2,-36.73718780475519,-72.738430553939
754,2,-36.73753886233701,-72.72725381029255
755,2,-36.737888873102314,-72.71607687339639
756,2,-36.73823783699417,-72.70489974382413
757,2,-36.73858575395585,-72.69372242214952
758,3,-36.7389326239308,-72.68254490894638
759,2,-36.73927844686259,-72.67136720478852
760,2,-36.739623222695,-72.66018931024989
761,3,-36.739966951371976,-72.64901122590446
762,3,-36.7403096328376,-72.63783295232626
763,3,-36.74065126703617,-72.62665449008941
764,3,-36.7409918539121,-72.61547583976804
765,3,-36.74133139341002,-72.6042970019364
766,2,-36.7416698854747,-72.59311797716876
767,0,-36.73284428987509,-73.14114340608835
768,1,-36.73323312003484,-73.12997270545712
769,1,-36.73362090519988,-73.11880179086897
770,1,-36.73400764530724,-73.10763066289542
771,1,-36.73439334029406,-73.09645932210809
772,2,-36.73477799009774,-73.08528776907873
773,2,-36.73516159465579,-73.07411600437909
774,2,-36.73554415390591,-73.062944028581
775,2,-36.73592566778594,-73.05177184225637
776,2,-36.73630613623392,-73.0405994459772
777,2,-36.73668555918804,-73.02942684031551
778,1,-36.73706393658665,-73.0182540258434
779,1,-36.737441268368286,-73.0070810031331
780,0,-36.73781755447164,-72.9959077727568
781,3,-36.738192794835584,-72.98473433528683
782,4,-36.738566989399146,-72.97356069129557
783,3,-36.73894013810151,-72.9623868413555
784,3,-36.739312240882064,-72.95121278603908
785,3,-36.73968329768033,-72.94003852591892
786,3,-36.740053308436025,-72.92886406156764
787,3,-36.740422273089,-72.91768939355798
788,3,-36.740790191579315,-72.90651452246271
789,3,-36.74115706384717,-72.89533944885467
790,3,-36.74152288983291,-72.88416417330677
791,2,-36.74188766947712,-72.87298869639197
792,2,-36.74225140272048,-72.8618130186833
793,2,-36.74261408950389,-72.8506371407539
794,3,-36.74297572976839,-72.83946106317693
795,3,-36.743336323455196,-72.8282847865256
796,2,-36.743695870505675,-72.8171083113732
797,2,-36.74405437086139,-72.80593163829312
798,2,-36.74441182446407,-72.79475476785878
799,2,-36.7447682312556,-72.78357770064365
800,2,-36.745123591178015,-72.7724004372213
801,2,-36.74547790417355,-72.76122297816532
802,3,-36.74583117018461,-72.75004532404942
803,2,-36.74618338915374,-72.73886747544732
804,2,-36.74653456102367,-72.72768943293283
805,2,-36.74688468573731,-72.71651119707983
806,2,-36.74723376323771,-72.70533276846223
807,2,-36.74758179346812,-72.69415414765403
808,2,-36.74792877637193,-72.68297533522929
809,2,-36.74827471189271,-72.67179633176212
810,2,-36.74861959997421,-72.66061713782669
811,3,-36.74896344056034,-72.64943775399723
812,3,-36.749306233595156,-72.63825818084808
813,2,-36.74964797902293,-72.62707841895359
814,2,-36.74998867678806,-72.61589846888816
815,2,-36.750328326835124,-72.6047183312263
816,2,-36.75066692910889,-72.59353800654252
817,2,-36.75100448355426,-72.58235749541144
818,0,-36.7402692359347,-73.18631307487216
819,0,-36.742224471450356,-73.13045524335078
820,1,-36.74261238280618,-73.11928303259421
821,1,-36.74299924876549,-73.1081106083543
822,0,-36.74338506926543,-73.09693797120292
823,1,-36.74376984424334,-73.0857651217121
824,3,-36.74415357363671,-73.07459206045381
825,2,-36.74453625738318,-73.06341878800016
826,2,-36.744917895420606,-73.05224530492333
827,2,-36.745298487686966,-73.04107161179557
828,2,-36.74567803412042,-73.02989770918916
829,2,-36.74605653465932,-73.01872359767646
830,3,-36.74643398924213,-73.00754927782992
831,2,-36.74681039780755,-72.99637475022207
832,4,-36.74718576029439,-72.98520001542545
833,3,-36.747560076641676,-72.97402507401273
834,3,-36.74793334678856,-72.96284992655657
835,3,-36.74830557067436,-72.9516745736298
836,3,-36.74867674823863,-72.94049901580523
837,3,-36.749046879421,-72.92932325365575
838,3,-36.74941596416134,-72.91814728775434
839,3,-36.74978400239965,-72.90697111867405
840,3,-36.75015099407609,-72.89579474698799
841,2,-36.750516939131025,-72.88461817326932
842,2,-36.75088183750497,-72.87344139809126
843,2,-36.751245689138585,-72.86226442202711
844,2,-36.75160849397275,-72.85108724565023
845,3,-36.751970251948464,-72.83990986953408
846,3,-36.752330963006926,-72.82873229425213
847,2,-36.75269062708947,-72.81755452037793
848,2,-36.753049244137635,-72.8063765484851
849,2,-36.753406814093104,-72.79519837914737
850,2,-36.75376333689774,-72.78402001293843
851,2,-36.754118812493566,-72.77284145043213
852,2,-36.75447324082279,-72.76166269220232
853,2,-36.75482662182777,-72.75048373882296
854,2,-36.75517895545102,-72.73930459086804
855,2,-36.75553024163528,-72.72812524891164
856,2,-36.75588048032338,-72.71694571352788
857,2,-36.75622967145837,-72.70576598529095
858,2,-36.75657781498348,-72.6945860647751
859,2,-36.756924910842045,-72.68340595255464
860,2,-36.75727095897765,-72.67222564920397
861,3,-36.757615959333975,-72.6610451552975
862,3,-36.757959911854925,-72.64986447140976
863,3,-36.75830281648452,-72.63868359811529
864,2,-36.758644673167005,-72.62750253598873
865,2,-36.758985481846764,-72.61632128560473
866,2,-36.759325242468336,-72.60513984753808
867,2,-36.75966395497646,-72.59395822236357
868,2,-36.748865621440025,-73.1979745230402
869,3,-36.749259932098326,-73.18680230904285
870,3,-36.749653197401955,-73.17562987803268
871,1,-36.750826720546954,-73.14211128864298
872,1,-36.75121580379484,-73.1309379952996
873,3,-36.751603841370354,-73.1197644878028
874,2,-36.75199083321045,-73.10859076672463
875,1,-36.75237677925225,-73.09741683263725
876,0,-36.75276167943306,-73.08624268611291
877,2,-36.75314553369032,-73.07506832772388
878,2,-36.753528341961676,-73.06389375804252
879,2,-36.75391010418494,-73.05271897764126
880,2,-36.754290820298046,-73.04154398709258
881,2,-36.75467049023915,-73.03036878696908
882,4,-36.755049113946534,-73.01919337784335
883,3,-36.75542669135867,-73.00801776028811
884,2,-36.755803222414215,-72.99684193487612
885,3,-36.756178707051944,-72.98566590218022
886,3,-36.75655314521086,-72.9744896627733
887,3,-36.75692653683006,-72.96331321722832
888,3,-36.7572988818489,-72.95213656611834
889,3,-36.75767018020683,-72.94095971001643
890,3,-36.75804043184348,-72.92978264949578
891,3,-36.758409636698694,-72.9186053851296
892,3,-36.758777794712444,-72.90742791749119
893,3,-36.759144905824854,-72.89625024715393
894,2,-36.759510969976276,-72.88507237469125
895,2,-36.759875987107165,-72.87389430067662
896,2,-36.76023995715819,-72.86271602568361
897,2,-36.760602880070174,-72.85153755028587
898,3,-36.76096475578409,-72.84035887505703
899,3,-36.761325584241106,-72.82918000057091
900,2,-36.761685365382554,-72.81800092740129
901,2,-36.76204409914992,-72.80682165612205
902,2,-36.76240178548487,-72.79564218730717
903,2,-36.76275842432922,-72.7844625215306
904,2,-36.763114015625,-72.77328265936647
905,2,-36.76346855931435,-72.76210260138889
906,2,-36.763822055339595,-72.75092234817207
907,2,-36.76417450364329,-72.73974190029027
908,3,-36.76452590416806,-72.72856125831782
909,2,-36.76487625685678,-72.71738042282911
910,2,-36.76522556165244,-72.7061993943986
911,3,-36.76557381849822,-72.69501817360077
912,2,-36.76592102733747,-72.68383676101023
913,2,-36.76626718811372,-72.6726551572016
914,2,-36.76661230077064,-72.6614733627496
915,3,-36.76695636525208,-72.650291378229
916,3,-36.76729938150207,-72.63910920421459
917,2,-36.76764134946479,-72.62792684128127
918,2,-36.76798226908461,-72.616744290004
919,2,-36.76832214030607,-72.60556155095776
920,2,-36.76866096307385,-72.59437862471763
921,3,-36.75785617010079,-73.19846527094208
922,3,-36.7582506090409,-73.18729176022637
923,3,-36.75864400228756,-73.1761180323982
924,0,-36.759036349776856,-73.16494408802956
925,2,-36.75942765144506,-73.15376992769254
926,1,-36.75981790722858,-73.14259555195923
927,2,-36.76020711706403,-73.13142096140189
928,1,-36.76059528088815,-73.12024615659274
929,3,-36.760982398637864,-73.10907113810417
930,2,-36.76136847025029,-73.09789590650857
931,1,-36.76175349566268,-73.08672046237844
932,2,-36.76213747481247,-73.0755448062863
933,2,-36.76252040763725,-73.06436893880479
934,3,-36.76290229407479,-73.05319286050658
935,3,-36.76328313406303,-73.04201657196445
936,4,-36.763662927540075,-73.03084007375122
937,4,-36.76404167444418,-73.01966336643976
938,3,-36.7644193747138,-73.00848645060304
939,3,-36.76479602828754,-72.99730932681409
940,3,-36.76517163510415,-72.986131995646
941,2,-36.765546195102615,-72.97495445767191
942,2,-36.765919708222015,-72.9637767134651
943,3,-36.76629217440163,-72.9525987635988
944,2,-36.766663593580915,-72.94142060864641
945,2,-36.76703396569948,-72.93024224918135
946,2,-36.76740329069711,-72.91906368577708
947,3,-36.76777156851376,-72.9078849190072
948,3,-36.76813879908954,-72.89670594944532
949,2,-36.768504982364746,-72.88552677766513
950,2,-36.76887011827983,-72.8743474042404
951,2,-36.76923420677541,-72.8631678297449
952,2,-36.76959724779228,-72.85198805475257
953,3,-36.7699592412714,-72.84080807983733
954,2,-36.77032018715392,-72.8296279055732
955,2,-36.7706800853811,-72.81844753253426
956,2,-36.771038935894445,-72.80726696129467
957,2,-36.77139673863556,-72.7960861924286
958,2,-36.77175349354625,-72.78490522651036
959,2,-36.772109200568494,-72.77372406411426
960,2,-36.77246385964445,-72.76254270581471
961,2,-36.77281747071639,-72.75136115218618
962,2,-36.77317003372681,-72.74017940380315
963,2,-36.77352154861835,-72.72899746124027
964,2,-36.77387201533382,-72.71781532507215
965,2,-36.77422143381623,-72.70663299587353
966,3,-36.7745698040087,-72.69545047421917
967,2,-36.77491712585456,-72.68426776068391
968,2,-36.77526339929729,-72.67308485584265
969,2,-36.77560862428056,-72.66190176027034
970,2,-36.77595280074819,-72.65071847454205
971,2,-36.776295928644195,-72.63953499923281
972,2,-36.7766380079127,-72.6283513349178
973,2,-36.77697903849807,-72.6171674821722
974,2,-36.7773190203448,-72.60598344157133
975,2,-36.777657953397544,-72.59479921369048
976,3,-36.76645108628725,-73.21013082675002
977,3,-36.76684669950677,-73.19895623652837
978,3,-36.76724126675809,-73.18778142852237
979,3,-36.76763478797709,-73.17660640330419
980,2,-36.76802726309983,-73.16543116144611
981,2,-36.768418692062546,-73.15425570352042
982,2,-36.768809074801624,-73.14308003009955
983,2,-36.769198411253626,-73.13190414175595
984,2,-36.76958670135529,-73.12072803906214
985,1,-36.76997394504349,-73.10955172259075
986,3,-36.77036014225531,-73.09837519291445
987,1,-36.770745292928005,-73.08719845060595
988,1,-36.77112939699894,-73.0760214962381
989,1,-36.77151245440568,-73.06484433038375
990,2,-36.77189446508599,-73.05366695361586
991,2,-36.77227542897777,-73.04248936650744
992,3,-36.77265534601908,-73.0313115696316
993,2,-36.773034216148154,-73.02013356356144
994,3,-36.77341203930342,-73.00895534887023
995,3,-36.77378881542344,-72.99777692613121
996,2,-36.77416454444697,-72.98659829591777
997,2,-36.77453922631292,-72.97541945880332
998,3,-36.77491286096037,-72.96424041536133
999,3,-36.77528544832855,-72.95306116616538
1000,2,-36.77565698835691,-72.94188171178907
1001,2,-36.77602748098501,-72.9307020528061
